0.0813066	3.20043	0.000804202	0.000808974	5.4129	0.0280075	2.00281e-07	2.00786e-07	72.9207	0.266914	-4.73439	0.269412	-4.78005	3222.2	-8.29203	20000	0.0278355	0.0561384	0.0276434	
0.0820665	3.20043	0.000815043	0.000819881	5.46271	0.0280075	2.00294e-07	2.008e-07	72.9207	0.274142	-4.80072	0.276707	-4.84695	3281.77	-8.36944	20000	0.0278355	0.0561384	0.0276434	
0.0828263	3.20043	0.000825891	0.000830795	5.51253	0.0280075	2.00307e-07	2.00814e-07	72.9207	0.281469	-4.86704	0.284102	-4.91383	3341.9	-8.44685	20000	0.0278355	0.0561384	0.0276434	
0.0835862	3.20043	0.000836744	0.000841714	5.56235	0.0280075	2.0032e-07	2.00829e-07	72.9207	0.288896	-4.93334	0.291599	-4.98071	3402.58	-8.52425	20000	0.0278355	0.0561384	0.0276434	
0.0843461	3.20043	0.000847603	0.000852639	5.61218	0.0280075	2.00333e-07	2.00843e-07	72.9207	0.296424	-4.99964	0.299196	-5.04757	3463.82	-8.60166	20000	0.0278355	0.0561384	0.0276434	
0.085106	3.20043	0.000858467	0.00086357	5.66201	0.0280075	2.00347e-07	2.00858e-07	72.9207	0.304051	-5.06591	0.306894	-5.11441	3525.6	-8.67907	20000	0.0278355	0.0561384	0.0276434	
0.0858658	3.20043	0.000869337	0.000874506	5.71185	0.0280075	2.0036e-07	2.00872e-07	72.9208	0.311779	-5.13218	0.314693	-5.18124	3587.95	-8.75648	20000	0.0278355	0.0561384	0.0276434	
0.0866257	3.20043	0.000880212	0.000885447	5.7617	0.0280075	2.00374e-07	2.00887e-07	72.9208	0.319606	-5.19843	0.322592	-5.24806	3650.84	-8.83388	20000	0.0278355	0.0561384	0.0276434	
0.0873856	3.20043	0.000891092	0.000896392	5.81155	0.0280075	2.00388e-07	2.00902e-07	72.9208	0.327533	-5.26467	0.330592	-5.31486	3714.29	-8.91129	20000	0.0278355	0.0561384	0.0276434	
0.0881454	3.20043	0.000901976	0.000907343	5.86141	0.0280075	2.00402e-07	2.00918e-07	72.9208	0.33556	-5.3309	0.338693	-5.38165	3778.29	-8.9887	20000	0.0278355	0.0561384	0.0276434	
0.0889053	3.20043	0.000912866	0.000918298	5.91127	0.0280075	2.00416e-07	2.00933e-07	72.9208	0.343686	-5.39711	0.346894	-5.44842	3842.85	-9.0661	20000	0.0278355	0.0561384	0.0276434	
0.0896652	3.20043	0.000923759	0.000929257	5.96114	0.0280075	2.00431e-07	2.00949e-07	72.9208	0.351913	-5.46331	0.355196	-5.51518	3907.96	-9.14351	20000	0.0278355	0.0561384	0.0276434	
0.0904251	3.20043	0.000934657	0.000940221	6.01101	0.0280075	2.00445e-07	2.00965e-07	72.9208	0.360239	-5.52949	0.363598	-5.58192	3973.62	-9.22092	20000	0.0278355	0.0561384	0.0276434	
0.0911849	3.20043	0.000945559	0.000951188	6.06089	0.0280075	2.0046e-07	2.00981e-07	72.9208	0.368664	-5.59566	0.372101	-5.64865	4039.84	-9.29833	20000	0.0278355	0.0561384	0.0276434	
0.0919448	3.20043	0.000956465	0.00096216	6.11077	0.0280075	2.00475e-07	2.00997e-07	72.9208	0.37719	-5.66181	0.380704	-5.71536	4106.61	-9.37573	20000	0.0278355	0.0561384	0.0276434	
